booking_id,customer_id,booking_date,visit_date,ticket_type,tickets_count,total_amount,booking_channel
4795,2881,2024-09-25,2024-09-25,Child,4,272.25,Walk-in
4796,2882,2024-06-03,2024-06-05,Family,1,352.7,Walk-in
4797,2882,2024-04-18,2024-04-20,Family,1,335.62,Walk-in
4798,2882,2024-04-11,2024-04-12,Adult,4,474.29,Walk-in
4799,2883,2024-05-19,2024-05-22,Adult,6,715.81,Walk-in
4800,2884,2024-09-14,2024-09-15,Child,3,212.42,Online
4801,2884,2024-05-07,2024-05-09,Adult,6,704.59,Walk-in
4802,2885,2024-10-21,2024-10-23,Adult,4,458.79,Walk-in
4803,2886,2024-01-05,2024-01-05,Adult,2,245.67,Walk-in
4804,2887,2024-12-13,2024-12-16,Adult,6,754.05,Walk-in
4805,2888,2024-06-26,2024-06-29,Adult,6,743.53,Walk-in
4806,2889,2024-10-10,2024-10-13,Adult,2,242.36,Walk-in
4807,2889,2024-09-01,2024-09-01,Child,1,70.72,Walk-in
4808,2890,2024-07-13,2024-07-13,Family,1,339.78,Online
4809,2890,2024-03-10,2024-03-12,Group,1,278.52,Walk-in
4810,2890,2024-12-21,2024-12-22,Family,1,350.49,Walk-in
4811,2890,2024-09-09,2024-09-09,Child,4,288.26,Online
4812,2891,2024-09-01,2024-09-02,Child,4,274.19,Online
4813,2892,2024-10-22,2024-10-24,Child,5,336.26,Walk-in
4814,2893,2024-10-27,2024-10-28,Family,1,347.15,Online
4815,2893,2024-11-09,2024-11-12,Family,1,356.6,Online
4816,2894,2024-07-25,2024-07-25,Family,1,360.02,Online
4817,2895,2024-05-17,2024-05-17,Family,1,346.11,Walk-in
4818,2896,2024-12-18,2024-12-19,Child,3,215.04,Walk-in
4819,2896,2024-08-25,2024-08-26,Group,1,273.66,Online
4820,2897,2024-06-20,2024-06-23,Child,5,340.0,Walk-in
4821,2898,2024-03-11,2024-03-11,Adult,1,120.14,Walk-in
4822,2899,2024-08-22,2024-08-25,Adult,5,627.14,Walk-in
4823,2900,2024-12-10,2024-12-11,Adult,5,594.34,Walk-in
4824,2900,2024-12-06,2024-12-06,Family,1,346.11,Online
4825,2901,2024-07-03,2024-07-03,Child,1,67.97,Online
4826,2902,2024-06-10,2024-06-13,Child,3,211.84,Walk-in
4827,2903,2024-07-09,2024-07-12,Adult,4,491.26,Walk-in
4828,2903,2024-09-03,2024-09-06,Adult,2,230.78,Walk-in
4829,2904,2024-12-08,2024-12-11,Family,1,366.77,Walk-in
4830,2905,2024-06-17,2024-06-17,Child,6,400.87,Walk-in
4831,2905,2024-05-11,2024-05-12,Adult,3,346.72,Walk-in
4832,2906,2024-10-22,2024-10-25,Adult,2,240.37,Walk-in
4833,2907,2024-01-28,2024-01-28,Adult,3,370.27,Walk-in
4834,2907,2024-10-01,2024-10-01,Group,1,290.76,Walk-in
4835,2907,2024-12-26,2024-12-28,Family,1,335.81,Walk-in
4836,2907,2024-12-18,2024-12-18,Adult,6,742.21,Walk-in
4837,2908,2024-09-25,2024-09-25,Adult,4,486.02,Online
4838,2909,2024-01-12,2024-01-14,Adult,1,122.06,Walk-in
4839,2910,2024-08-27,2024-08-30,Child,1,70.01,Online
4840,2911,2024-07-16,2024-07-16,Child,6,412.07,Online
4841,2912,2024-08-07,2024-08-08,Family,1,365.67,Online
4842,2912,2024-12-26,2024-12-28,Adult,6,691.3,Walk-in
4843,2912,2024-03-19,2024-03-20,Adult,2,229.78,Walk-in
4844,2913,2024-08-06,2024-08-07,Adult,3,343.49,Walk-in
4845,2913,2024-12-07,2024-12-10,Family,1,335.06,Online
4846,2913,2024-07-17,2024-07-19,Adult,6,716.33,Walk-in
4847,2913,2024-06-04,2024-06-04,Family,1,363.87,Online
4848,2914,2024-12-26,2024-12-27,Family,1,355.24,Online
4849,2915,2024-12-19,2024-12-21,Group,1,278.02,Walk-in
4850,2916,2024-02-04,2024-02-04,Child,1,72.32,Walk-in
4851,2916,2024-02-04,2024-02-05,Family,1,357.37,Walk-in
4852,2917,2024-12-20,2024-12-21,Adult,2,235.79,Walk-in
4853,2917,2024-10-25,2024-10-28,Child,2,133.83,Online
4854,2917,2024-04-26,2024-04-28,Family,1,344.43,Walk-in
4855,2918,2024-09-17,2024-09-17,Family,1,363.35,Walk-in
4856,2919,2024-09-19,2024-09-22,Family,1,334.19,Walk-in
4857,2920,2024-01-06,2024-01-06,Adult,1,124.11,Walk-in
4858,2921,2024-01-04,2024-01-07,Family,1,359.66,Walk-in
4859,2922,2024-12-25,2024-12-25,Adult,6,741.33,Walk-in
4860,2923,2024-01-18,2024-01-18,Family,1,349.98,Walk-in
4861,2924,2024-01-25,2024-01-26,Adult,5,589.54,Walk-in
4862,2925,2024-12-01,2024-12-04,Adult,6,742.43,Online
4863,2925,2024-11-17,2024-11-17,Child,2,142.69,Walk-in
4864,2926,2024-06-14,2024-06-15,Family,1,354.82,Walk-in
4865,2927,2024-06-21,2024-06-21,Child,2,141.52,Walk-in
4866,2928,2024-05-22,2024-05-22,Adult,3,358.35,Walk-in
4867,2929,2024-09-14,2024-09-15,Adult,2,244.19,Walk-in
4868,2930,2024-05-13,2024-05-16,Child,5,360.72,Walk-in
4869,2931,2024-02-28,2024-03-01,Child,5,366.81,Walk-in
4870,2932,2024-07-10,2024-07-13,Family,1,343.71,Online
4871,2933,2024-03-26,2024-03-29,Adult,4,501.95,Walk-in
4872,2934,2024-10-13,2024-10-14,Family,1,351.41,Walk-in
4873,2935,2024-10-10,2024-10-11,Adult,4,498.05,Walk-in
4874,2936,2024-09-26,2024-09-29,Child,1,67.37,Walk-in
4875,2936,2024-03-16,2024-03-19,Family,1,342.84,Walk-in
4876,2937,2024-12-27,2024-12-30,Group,1,271.78,Walk-in
4877,2938,2024-03-05,2024-03-07,Adult,2,236.16,Walk-in
4878,2938,2024-10-27,2024-10-27,Adult,3,368.82,Walk-in
4879,2939,2024-09-20,2024-09-23,Family,1,348.34,Walk-in
4880,2940,2024-12-02,2024-12-04,Family,1,332.79,Walk-in
4881,2941,2024-10-08,2024-10-10,Adult,1,116.26,Walk-in
4882,2942,2024-04-14,2024-04-14,Adult,5,583.8,Walk-in
4883,2943,2024-04-05,2024-04-05,Adult,1,124.6,Walk-in
4884,2943,2024-08-09,2024-08-10,Family,1,360.25,Walk-in
4885,2944,2024-10-26,2024-10-26,Adult,1,123.69,Walk-in
4886,2944,2024-11-17,2024-11-18,Adult,2,244.34,Walk-in
4887,2945,2024-12-16,2024-12-17,Family,1,343.13,Online
4888,2945,2024-02-04,2024-02-07,Group,1,270.12,Walk-in
4889,2946,2024-07-19,2024-07-19,Child,6,399.65,Walk-in
4890,2947,2024-09-13,2024-09-14,Family,1,338.19,Walk-in
4891,2948,2024-12-17,2024-12-20,Family,1,356.27,Walk-in
4892,2949,2024-07-10,2024-07-12,Family,1,347.1,Online
4893,2950,2024-05-17,2024-05-18,Adult,4,495.55,Walk-in
4894,2951,2024-05-24,2024-05-25,Adult,3,349.29,Walk-in
4895,2952,2024-12-17,2024-12-18,Child,3,200.47,Walk-in
4896,2953,2024-06-08,2024-06-09,Child,4,270.45,Online
4897,2954,2024-07-16,2024-07-19,Adult,4,490.01,Walk-in
4898,2954,2024-07-16,2024-07-18,Adult,6,743.6,Walk-in
4899,2955,2024-10-05,2024-10-05,Child,3,203.86,Walk-in
4900,2955,2024-11-23,2024-11-26,Child,5,339.14,Walk-in
4901,2955,2024-10-05,2024-10-08,Adult,6,731.15,Walk-in
4902,2955,2024-05-03,2024-05-05,Family,1,341.72,Walk-in
4903,2956,2024-11-01,2024-11-04,Adult,3,354.8,Walk-in
4904,2956,2024-12-13,2024-12-15,Adult,4,470.97,Online
4905,2956,2024-04-20,2024-04-23,Adult,1,122.2,Walk-in
4906,2957,2024-04-08,2024-04-10,Family,1,365.15,Walk-in
4907,2958,2024-07-20,2024-07-23,Adult,1,123.0,Online
4908,2959,2024-11-10,2024-11-11,Adult,5,605.98,Walk-in
4909,2960,2024-10-23,2024-10-25,Family,1,357.59,Walk-in
4910,2960,2024-10-17,2024-10-17,Family,1,349.17,Walk-in
4911,2961,2024-12-26,2024-12-27,Adult,5,605.45,Walk-in
4912,2962,2024-04-15,2024-04-18,Group,1,272.15,Walk-in
4913,2963,2024-12-19,2024-12-19,Group,1,271.9,Walk-in
4914,2963,2024-03-08,2024-03-10,Adult,1,125.15,Walk-in
4915,2964,2024-05-07,2024-05-07,Group,1,286.49,Walk-in
4916,2965,2024-12-17,2024-12-18,Family,1,351.95,Walk-in
4917,2966,2024-07-28,2024-07-31,Adult,4,456.86,Walk-in
4918,2967,2024-06-25,2024-06-27,Child,1,71.21,Walk-in
4919,2968,2024-12-05,2024-12-06,Family,1,351.74,Walk-in
4920,2969,2024-12-06,2024-12-07,Adult,2,248.61,Walk-in
4921,2970,2024-12-18,2024-12-19,Child,3,215.51,Walk-in
4922,2971,2024-04-26,2024-04-27,Child,2,144.91,Walk-in
4923,2972,2024-10-12,2024-10-15,Child,6,430.94,Online
4924,2972,2024-06-13,2024-06-13,Family,1,351.51,Online
4925,2973,2024-02-07,2024-02-09,Family,1,341.76,Online
4926,2974,2024-07-24,2024-07-26,Child,5,335.71,Online
4927,2975,2024-09-28,2024-10-01,Adult,2,251.2,Walk-in
4928,2976,2024-01-13,2024-01-14,Child,6,402.71,Walk-in
4929,2976,2024-01-18,2024-01-19,Family,1,341.33,Walk-in
4930,2976,2024-02-23,2024-02-26,Family,1,352.78,Walk-in
4931,2977,2024-10-27,2024-10-29,Child,3,203.01,Walk-in
4932,2978,2024-07-25,2024-07-26,Group,1,271.84,Online
4933,2979,2024-04-23,2024-04-26,Adult,4,464.51,Walk-in
4934,2979,2024-06-16,2024-06-19,Child,5,339.84,Walk-in
4935,2979,2024-06-07,2024-06-09,Adult,3,377.94,Walk-in
4936,2980,2024-06-25,2024-06-25,Group,1,284.27,Walk-in
4937,2980,2024-04-26,2024-04-29,Family,1,339.22,Walk-in
4938,2981,2024-01-26,2024-01-29,Family,1,336.52,Walk-in
4939,2982,2024-01-03,2024-01-03,Adult,1,118.01,Walk-in
4940,2982,2024-01-10,2024-01-11,Family,1,346.94,Walk-in
4941,2983,2024-09-25,2024-09-25,Adult,5,606.22,Walk-in
4942,2984,2024-12-17,2024-12-20,Adult,4,493.31,Online
4943,2985,2024-04-15,2024-04-15,Adult,6,754.62,Walk-in
4944,2986,2024-08-03,2024-08-05,Group,1,279.47,Walk-in
4945,2987,2024-12-13,2024-12-16,Child,5,345.83,Walk-in
4946,2987,2024-06-06,2024-06-06,Child,4,269.31,Walk-in
4947,2988,2024-10-15,2024-10-16,Child,2,142.44,Walk-in
4948,2989,2024-07-13,2024-07-16,Group,1,291.08,Online
4949,2990,2024-09-16,2024-09-16,Family,1,358.85,Walk-in
4950,2990,2024-12-15,2024-12-16,Adult,4,478.41,Walk-in
4951,2991,2024-09-10,2024-09-10,Family,1,348.83,Walk-in
4952,2991,2024-09-06,2024-09-09,Adult,5,595.44,Walk-in
4953,2992,2024-07-23,2024-07-26,Family,1,333.72,Online
4954,2993,2024-06-20,2024-06-23,Adult,3,360.03,Online
4955,2994,2024-07-27,2024-07-29,Family,1,365.71,Online
4956,2995,2024-12-14,2024-12-16,Adult,4,458.45,Walk-in
4957,2995,2024-03-13,2024-03-16,Family,1,363.48,Walk-in
4958,2996,2024-06-13,2024-06-15,Family,1,350.64,Walk-in
4959,2997,2024-06-20,2024-06-22,Family,1,354.66,Online
4960,2997,2024-10-12,2024-10-14,Family,1,360.82,Walk-in
4961,2997,2024-12-09,2024-12-11,Child,6,425.82,Walk-in
4962,2997,2024-10-08,2024-10-11,Child,5,355.16,Walk-in
4963,2998,2024-04-27,2024-04-30,Adult,2,243.4,Walk-in
4964,2999,2024-12-08,2024-12-11,Family,1,344.73,Walk-in
4965,3000,2024-12-25,2024-12-28,Child,3,204.32,Walk-in
